nr,x1_izolat_g,x2_pasta_g,x3_syrop_g,x4_quinoa_g,koszt_PLN,bialko_g,tluszcz_g,spelnia_ograniczenia
2262,31.3237,32.3564,23.0727,13.2473,888.5058,38.135,16.973,1
2263,22.848,25.052,29.7236,22.3764,758.955,29.9589,13.8686,1
2264,29.278,31.5459,16.7024,22.4738,881.641,37.383,17.1214,1
2265,27.131,31.4392,32.5291,8.9007,807.2695,33.5238,16.2536,1
2266,24.6599,29.3466,21.6285,24.365,808.0361,32.9416,16.1352,1
2267,27.7811,30.9528,23.4013,17.8648,842.5368,35.2423,16.5483,1
2268,27.0976,34.0644,19.946,18.892,845.9136,35.5488,18.1657,1
2269,14.7815,36.5301,25.8122,22.8761,675.5975,25.6386,19.6376,1
2270,26.2505,32.4974,31.7686,9.4836,799.0735,33.0774,16.8177,1
2271,29.459,33.7831,28.613,8.1448,849.2904,36.0992,17.3803,1
2272,28.8285,28.1859,20.938,22.0475,861.6358,36.0788,15.4158,1
2273,31.0274,34.2123,29.0398,5.7205,867.8299,37.2786,17.4494,1
2274,20.344,37.4301,22.1109,20.115,756.6818,30.4832,19.9219,1
2275,22.0539,30.2133,23.6861,24.0467,769.7217,30.7683,16.5494,1
2276,25.7276,35.2196,21.8646,17.1882,823.6103,34.3661,18.6411,1
2277,29.5401,15.943,31.948,22.5689,831.3783,33.7315,9.3257,1
2278,36.3012,21.8296,23.3959,18.4733,944.4916,40.7147,12.0232,1
2279,34.4495,33.9691,23.5217,8.0597,927.0381,40.6252,17.4682,1
2280,29.3245,35.2361,27.1759,8.2635,852.6473,36.358,18.1139,1
2281,19.7638,31.0713,32.05,17.1149,716.4335,27.9514,16.5625,1
2282,27.0762,36.9836,21.8782,14.0621,841.3098,35.5832,19.3355,1
2283,21.8929,34.4257,22.2773,21.4041,774.0417,31.3066,18.4971,1
2284,36.6986,21.688,34.3904,7.2229,916.406,39.462,11.2774,1
2285,27.6738,30.0224,33.2822,9.0215,811.0868,33.675,15.5525,1
2286,33.9463,21.7472,23.9223,20.3843,913.435,38.8422,12.0966,1
2287,26.9797,27.6695,28.9797,16.3711,814.1425,33.4911,14.817,1
2288,29.3248,26.5566,32.9471,11.1715,830.9973,34.5955,13.9486,1
2289,19.5329,35.8264,24.7222,19.9184,737.9083,29.3248,19.1083,1
2290,36.3776,29.4302,22.4436,11.7487,952.104,41.7422,15.42,1
2291,32.9121,18.2769,26.7621,22.0489,890.2539,37.277,10.4614,1
2292,20.7394,39.8836,24.3645,15.0125,756.0908,30.7381,20.8426,0
2293,35.1659,29.9615,27.6402,7.2325,921.6335,40.1522,15.4147,1
2294,22.7977,30.7305,29.9307,16.541,760.5448,30.5163,16.3577,1
2295,26.1664,22.6045,26.6659,24.5632,808.3843,32.6397,12.776,1
2296,38.656,21.9709,27.0651,12.308,962.9896,42.0062,11.7239,1
2297,24.0348,25.7471,29.0652,21.1528,776.1133,31.0295,14.1427,1
2298,27.8734,25.3749,33.956,12.7958,809.2365,33.2212,13.4552,1
2299,38.9416,30.8757,21.9787,8.2039,986.2717,43.9149,15.9301,1
2300,39.1606,36.2832,17.9686,6.5877,1003.7428,45.2376,18.5368,1
2301,20.0118,38.3046,21.0904,20.5932,756.0289,30.4698,20.3879,0
2302,37.0086,18.3472,26.3369,18.3073,942.7705,40.4576,10.272,1
2303,31.5466,25.4592,28.1827,14.8115,872.5142,36.8304,13.6183,1
2304,38.0092,25.5462,19.292,17.1526,980.0124,42.9962,13.8023,1
2305,17.135,32.6393,26.3229,23.9028,701.5384,26.9277,17.7538,1
2306,37.5563,16.9259,28.4377,17.0802,942.6032,40.4233,9.4878,1
2307,32.6037,21.7501,34.0656,11.5806,866.2246,36.4021,11.5699,1
2308,30.9866,32.1014,24.563,12.349,879.6942,37.6421,16.7916,1
2309,12.7535,37.8599,27.2462,22.1404,646.61,24.0428,20.2584,0
2310,38.663,23.9129,25.0638,12.3603,970.0525,42.5054,12.6981,1
2311,38.5912,31.6535,24.6951,5.0602,974.1321,43.3539,16.1304,1
2312,21.1193,35.0825,33.0178,10.7805,732.4791,29.2872,18.1881,1
2313,14.975,35.2837,25.2175,24.5238,679.1765,25.7317,19.1133,1
2314,28.3115,35.6791,23.5404,12.4689,851.1124,36.1458,18.5877,1
2315,28.5851,39.333,16.5123,15.5696,877.443,37.7396,20.6007,0
2316,24.4689,38.4793,28.0269,9.0249,791.0201,32.9053,19.7812,1
2317,19.648,31.7025,30.4808,18.1687,720.0094,28.1525,16.9413,1
2318,24.668,34.7005,16.6872,23.9443,825.6382,34.2285,18.7869,1
2319,35.0455,23.2415,18.5748,23.1383,943.9648,40.5907,13.009,1
2320,34.2364,15.4466,30.5996,19.7173,893.88,37.4349,8.9063,1
2321,34.3289,18.3975,29.3304,17.9432,900.3186,38.0074,10.2753,1
2322,20.0818,33.7765,28.4117,17.7301,732.6757,28.9999,17.952,1
2323,36.9689,22.6564,31.4408,8.9339,929.1172,40.1869,11.8642,1
2324,34.1071,33.6736,21.62,10.5993,928.3157,40.5987,17.4728,1
2325,29.8557,29.5363,34.5089,6.099,834.438,35.1081,15.1341,1
2326,26.5741,30.9533,17.6176,24.855,844.8,35.1347,16.9679,1
2327,32.8303,16.2384,31.3047,19.6267,874.5835,36.3546,9.2968,1
2328,21.2414,35.1842,21.7589,21.8155,767.8332,30.9675,18.901,1
2329,25.1798,32.9927,32.5177,9.3098,783.6912,32.2134,17.0549,1
2330,33.2686,26.5728,34.9713,5.1873,874.2295,37.3111,13.5976,1
2331,37.5151,36.6595,17.4343,8.3911,984.966,44.1032,18.8332,1
2332,33.9029,17.371,33.5922,15.1339,881.6951,36.9741,9.5936,1
2333,31.3419,31.2453,26.9432,10.4696,876.5674,37.4848,16.2508,1
2334,37.4893,21.5328,26.5211,14.4568,949.8191,41.1475,11.6338,1
2335,29.4911,21.9557,26.7009,21.8523,849.5141,35.0902,12.289,1
2336,37.2121,20.9809,25.157,16.65,950.171,41.0671,11.4895,1
2337,29.7908,29.8195,25.0781,15.3116,862.0605,36.4102,15.8285,1
2338,22.881,31.7525,29.3764,15.9901,763.7595,30.7696,16.8357,1
2339,26.9686,28.3161,27.6413,17.074,818.3419,33.7411,15.1825,1
2340,30.9086,21.1644,23.7706,24.1564,875.6282,36.4908,12.0316,1
2341,28.448,20.6132,32.0642,18.8746,819.7144,33.399,11.4391,1
2342,26.7964,32.7398,16.7011,23.7627,851.2214,35.6285,17.7956,1
2343,30.9486,34.253,21.1208,13.6777,890.6219,38.3319,17.9471,1
2344,32.5679,36.113,21.1622,10.1569,911.6686,39.7613,18.6659,1
2345,32.5329,27.2506,32.897,7.3195,871.5954,37.117,14.0645,1
2346,17.5104,34.3796,23.1422,24.9677,716.6437,27.8498,18.6879,1
2347,30.8971,34.1485,20.3583,14.5961,892.2129,38.388,17.95,1
2348,23.204,37.5692,16.2065,23.0203,810.2156,33.4988,20.1658,0
2349,18.0937,37.0481,28.5676,16.2905,708.9921,27.827,19.5015,1
2350,28.2601,19.9935,26.8493,24.8971,832.6996,33.918,11.4906,1
2351,37.4922,16.4804,34.7198,11.3076,922.7337,39.4462,8.9187,1
2352,38.2751,37.7356,18.6706,5.3187,991.2951,44.6261,19.1869,1
2353,33.6284,35.7984,25.3416,5.2316,912.2292,39.9476,18.2131,1
2354,22.7434,34.9613,27.7373,14.558,768.5616,31.2475,18.3541,1
2355,38.0389,20.8844,29.1942,11.8825,948.3461,41.1197,11.1551,1
2356,31.5308,24.0012,25.208,19.26,880.5109,37.0744,13.1562,1
2357,31.4277,27.6086,33.2919,7.6718,856.7751,36.2611,14.2646,1
2358,25.3759,35.9082,32.3307,6.3851,788.1612,32.7093,18.3372,1
2359,22.3893,28.9932,32.4327,16.1848,747.0647,29.6645,15.4677,1
2360,23.204,27.5671,30.6536,18.5753,761.8726,30.3759,14.898,1
2361,27.097,32.7375,21.9777,18.1878,839.1477,35.1179,17.46,1
2362,32.137,16.4726,31.0972,20.2932,866.6574,35.8825,9.4539,1
2363,19.7048,39.197,20.3762,20.722,754.7796,30.4346,20.8418,0
2364,27.1049,23.8486,33.6091,15.4374,799.9082,32.5178,12.8505,1
2365,34.5247,30.6541,28.0844,6.7368,912.6332,39.6789,15.7313,1
2366,18.4108,29.1422,29.3072,23.1397,706.7849,27.0949,15.9595,1
2367,28.2674,20.7223,29.0084,22.0019,826.6778,33.7015,11.6813,1
2368,16.2643,35.4649,25.2905,22.9804,695.1646,26.7213,19.1113,1
2369,34.246,23.9616,18.6965,23.0959,933.9664,40.0452,13.3666,1
2370,33.3388,18.0355,25.2522,23.3735,899.9966,37.7861,10.4202,1
2371,33.1161,16.9477,26.2207,23.7156,893.7636,37.3616,9.8968,1
2372,20.7459,30.9619,33.2625,15.0297,725.0164,28.5159,16.3827,1
2373,36.9728,19.3322,21.1387,22.5563,958.4107,41.2665,11.0195,1
2374,29.5281,27.1823,33.3837,9.9059,832.5417,34.7577,14.1855,1
2375,36.835,20.1492,34.8186,8.1972,916.0565,39.3364,10.5664,1
2376,38.8385,37.7292,16.2133,7.219,1005.7057,45.3976,19.2977,1
2377,33.1263,24.7348,30.1451,11.9938,886.0111,37.6765,13.087,1
2378,35.9451,15.3017,30.1568,18.5964,916.4936,38.7795,8.7666,1
2379,20.4108,39.9686,26.7047,12.9159,745.0047,30.1701,20.7593,0
2380,31.4542,27.2485,20.937,20.3603,893.9912,37.9714,14.8459,1
2381,34.7354,36.9247,18.0655,10.2744,948.4588,41.9315,19.0788,1
2382,24.6753,35.6213,17.2733,22.4301,824.432,34.2533,19.1564,1
2383,39.8415,18.6336,31.2475,10.2774,963.5925,41.9546,9.9335,1
2384,22.5303,39.6431,29.3271,8.4995,763.4694,31.378,20.3315,0
2385,38.6783,24.2391,19.2871,17.7955,987.7375,43.3616,13.1873,1
2386,39.3662,22.5428,21.377,16.7141,989.2174,43.4052,12.2742,1
2387,30.88,34.4737,16.8496,17.7967,902.6884,38.902,18.3046,1
2388,37.3852,22.8026,26.809,13.0032,948.2897,41.1678,12.1815,1
2389,34.048,28.0464,26.6309,11.2748,909.7305,39.2333,14.6997,1
2390,36.5175,21.5638,29.8982,12.0204,927.556,39.9396,11.5031,1
2391,29.1965,36.987,28.3442,5.4723,848.4175,36.2897,18.8218,1
2392,29.7505,38.4384,21.8908,9.9202,875.4284,37.7739,19.8144,1
2393,12.8204,35.3557,30.4602,21.3638,636.5519,23.3682,18.9597,0
2394,24.857,28.6594,29.7611,16.7225,785.7588,31.8773,15.3331,1
2395,22.8673,33.9351,20.5483,22.6492,791.1637,32.2352,18.3265,1
2396,16.8831,36.3359,30.1766,16.6044,688.6769,26.6034,19.1642,1
2397,37.3875,15.8193,26.309,20.4842,946.3267,40.4714,9.1387,1
2398,20.2341,31.635,31.6809,16.45,723.7011,28.4224,16.8045,1
2399,36.2452,30.7505,23.3783,9.626,948.3049,41.6559,15.9528,1
2400,28.7109,29.2655,24.5752,17.4484,849.794,35.599,15.6797,1
2401,15.1099,27.8069,32.6769,24.4063,654.7458,23.9675,15.3678,0
2402,28.2446,29.6059,34.1168,8.0327,815.5097,33.9462,15.2849,1
2403,28.1908,28.0684,27.922,15.8187,832.6536,34.6035,14.9833,1
2404,16.8387,32.8793,25.7349,24.5471,699.7184,26.8112,17.9125,1
2405,30.9938,33.041,20.347,15.6182,892.9024,38.3412,17.4576,1
2406,23.8283,33.1972,30.4394,12.5351,773.1345,31.4997,17.3507,1
2407,34.4779,25.6271,25.0047,14.8902,918.7734,39.5215,13.707,1
2408,27.8053,33.8417,27.5356,10.8174,831.8805,34.9996,17.5699,1
2409,17.2575,34.775,33.126,14.8415,683.7289,26.3033,18.278,1
2410,20.6147,36.8022,27.5641,15.019,743.3929,29.8565,19.3022,1
2411,20.3645,26.3526,33.3951,19.8878,717.5475,27.7005,14.3696,1
2412,34.0226,30.8192,21.6908,13.4675,925.6195,40.2106,16.2176,1
2413,12.9705,28.6267,33.6385,24.7644,625.5288,22.2971,15.7992,0
2414,37.1337,25.4411,16.856,20.5692,976.3235,42.6603,13.9547,1
2415,17.7488,39.1897,31.4911,11.5704,696.981,27.3912,20.2891,0
2416,26.7642,39.4082,19.6498,14.1779,845.307,35.9247,20.5548,0
2417,38.2472,21.2668,26.1439,14.3421,960.2914,41.7471,11.4939,1
2418,33.5387,16.3247,30.6681,19.4686,885.3918,36.9916,9.3304,1
2419,12.9747,38.65,32.4062,15.969,634.2902,23.5754,20.2832,0
2420,32.6709,25.9869,22.7149,18.6273,903.2354,38.5084,14.1111,1
2421,30.3989,26.4513,21.6927,21.4572,878.1341,36.9758,14.5131,1
2422,32.229,22.7704,24.7601,20.2404,889.9674,37.5324,12.5996,1
2423,32.3042,29.8897,28.363,9.443,883.6585,37.8683,15.5114,1
2424,22.4845,30.8439,27.7595,18.9121,763.2,30.5947,16.5567,1
2425,32.2778,16.4581,27.5574,23.7066,879.0293,36.4835,9.6515,1
2426,32.9423,26.5297,18.385,22.1429,919.8892,39.3806,14.5934,1
2427,38.4996,26.8374,23.7309,10.932,973.4716,42.8895,14.0746,1
2428,24.9344,35.758,25.2969,14.0106,803.6683,33.342,18.7196,1
2429,16.9191,33.8156,27.6688,21.5965,695.39,26.7046,18.2036,1
2430,23.5699,24.3542,27.6682,24.4077,773.7965,30.7186,13.6416,1
2431,33.3385,28.6631,17.4138,20.5846,928.8217,40.0523,15.5666,1
2432,11.2668,38.4996,29.1961,21.0375,622.4961,22.7102,20.5121,0
2433,31.443,27.77,33.9977,6.7893,854.9298,36.1917,14.2924,1
2434,34.5646,16.2734,24.6975,24.4645,916.1016,38.6015,9.6045,1
2435,28.0818,20.7599,33.6902,17.4682,810.3313,32.9091,11.428,1
2436,30.9656,31.7537,19.0149,18.2658,895.9019,38.3647,16.9728,1
2437,39.608,24.7206,29.0525,6.6188,970.3033,42.754,12.7574,1
2438,26.3079,31.7427,30.67,11.2794,802.7106,33.1919,16.5481,1
2439,24.8542,29.4812,34.7752,10.8894,771.0925,31.2636,15.394,1
2440,38.0753,26.4325,23.1596,12.3327,969.6782,42.6024,13.9562,1
2441,19.9328,37.1182,30.4236,12.5254,726.4488,28.9727,19.3106,1
2442,30.5444,32.124,26.0343,11.2973,869.7647,37.1026,16.7398,1
2443,26.517,32.1078,32.8292,8.5459,799.029,33.0887,16.5667,1
2444,13.1201,39.4165,34.7469,12.7164,629.4693,23.4426,20.4712,0
2445,21.6524,28.4358,30.9283,18.9835,742.0881,29.2538,15.3569,1
2446,29.5852,38.3997,25.4299,6.5852,862.7247,37.1485,19.5949,1
2447,36.934,22.6366,17.3003,23.1291,971.0923,42.1378,12.706,1
2448,24.7713,38.3583,24.0131,12.8573,806.7806,33.6837,19.9506,1
2449,16.7453,34.32,33.2906,15.6441,676.605,25.841,18.0986,1
2450,32.2294,22.1049,33.4754,12.1904,863.4937,36.2393,11.7839,1
2451,13.8679,37.9457,24.5397,23.6467,668.7025,25.2781,20.3916,0
2452,24.7941,36.8903,30.5211,7.7946,786.8078,32.6285,18.9128,1
2453,26.8609,18.0943,30.6308,24.4141,802.9154,32.1163,10.512,1
2454,24.6701,23.3877,32.8398,19.1024,771.5511,30.7244,12.84,1
2455,18.0157,35.2579,27.7946,18.9317,709.4412,27.6791,18.7649,1
2456,34.1241,29.13,25.8792,10.8667,913.4785,39.5155,15.217,1
2457,23.4683,21.0712,30.752,24.7086,761.6335,29.8485,12.0181,1
2458,29.2637,27.2089,27.4266,16.1007,847.121,35.3937,14.5705,1
2459,25.7391,23.133,33.2742,17.8538,783.4821,31.4479,12.6377,1
2460,15.7325,25.8248,34.8411,23.6016,655.0453,23.9197,14.3285,0
2461,29.2632,33.692,16.9249,20.1199,881.8609,37.5766,18.0532,1
2462,19.3075,33.4993,24.1337,23.0596,735.6924,28.9799,18.1332,1
2463,31.2235,23.5014,24.9434,20.3317,877.2137,36.8229,12.9706,1
2464,17.7958,36.9086,31.6932,13.6024,695.8222,27.1477,19.2704,1
2465,23.3581,36.717,20.155,19.7698,799.8702,32.9694,19.5447,1
2466,19.5233,38.5121,18.0137,23.9509,759.2562,30.5521,20.6931,0
2467,12.8572,34.0134,31.52,21.6094,633.1615,23.1001,18.3033,0
2468,29.1897,26.3082,21.3399,23.1622,864.006,36.0905,14.5438,1
2469,29.4379,30.975,16.4217,23.1655,884.1961,37.481,16.8774,1
2470,16.9003,35.7412,33.5493,13.8092,678.4758,26.0788,18.6992,1
2471,14.7534,26.6903,34.4428,24.1135,644.4346,23.3265,14.792,0
2472,12.5723,39.3264,26.7386,21.3627,646.601,24.1374,20.945,0
2473,35.6544,34.2038,24.3166,5.8251,939.8325,41.4555,17.4514,1
2474,20.859,31.849,24.7274,22.5645,752.4803,29.8944,17.2784,1
2475,25.4836,38.53,20.0056,15.9808,827.7926,34.805,20.2239,0
2476,15.8536,38.3762,30.7141,15.0561,675.2158,25.9701,20.0915,0
2477,38.1528,23.7525,29.3916,8.7031,950.611,41.4941,12.3984,1
2478,16.327,39.8342,32.4404,11.3984,676.684,26.2487,20.601,0
2479,28.0114,31.4407,26.0317,14.5162,837.7678,35.1027,16.5913,1
2480,25.3688,39.6899,28.6616,6.2796,800.9706,33.6336,20.2217,0
2481,36.4783,18.3206,24.2527,20.9484,942.3814,40.3434,10.4172,1
2482,16.2122,38.7805,34.3657,10.6417,668.9453,25.7759,20.0287,0
2483,25.5581,31.6791,27.8263,14.9365,801.8363,33.0131,16.7357,1
2484,24.3456,36.8149,24.4114,14.4282,799.4927,33.1347,19.2731,1
2485,32.2204,31.8207,17.8793,18.0796,915.0278,39.4847,16.9951,1
2486,25.7368,27.9529,26.6185,19.6918,805.8311,32.9082,15.158,1
2487,34.7133,19.8637,24.0551,21.3679,921.6825,39.1994,11.2139,1
2488,38.6145,15.8041,30.125,15.4564,950.208,40.868,8.8294,1
2489,13.5369,35.7495,28.5338,22.1798,651.4849,24.2258,19.2055,0
2490,34.6502,20.5808,30.1264,14.6427,903.038,38.3803,11.1689,1
2491,22.6747,27.5288,34.7719,15.0246,742.8824,29.3929,14.6659,1
2492,34.0348,24.8775,33.4955,7.5922,887.3869,37.9136,12.8943,1
2493,35.7628,28.7682,28.1592,7.3097,926.942,40.402,14.8227,1
2494,32.2285,31.7148,18.3189,17.7377,913.7575,39.4177,16.9217,1
2495,27.3502,31.7486,28.9353,11.9659,820.946,34.2276,16.5922,1
2496,39.8702,16.5197,22.2837,21.3263,989.7867,42.9988,9.5394,1
2497,33.2021,29.9539,26.2824,10.5617,901.1558,38.849,15.6106,1
2498,30.0304,31.8322,19.3267,18.8107,883.3155,37.6189,17.0448,1
2499,39.2902,27.0746,17.3582,16.277,1002.5901,44.4086,14.5139,1
2500,37.1262,21.4912,32.0589,9.3236,928.647,40.0917,11.305,1
2501,22.5285,39.6203,30.9892,6.862,758.4483,31.1414,20.2219,0
2502,34.0366,32.8843,26.1296,6.9495,913.5112,39.827,16.8591,1
2503,24.0179,29.4013,22.6178,23.963,797.0704,32.3212,16.1384,1
2504,38.4543,26.2868,20.8121,14.4468,981.3861,43.2031,14.0102,1
2505,32.3476,39.1004,16.3673,12.1847,924.7936,40.5938,20.2813,0
2506,35.1641,32.749,18.0339,14.053,951.8244,41.8024,17.2177,1
2507,37.9809,26.7801,17.4302,17.8088,985.8612,43.3711,14.4586,1
2508,34.9429,20.5625,25.4949,18.9996,920.5832,39.2492,11.4212,1
2509,23.5798,34.5689,33.4081,8.4432,761.8074,31.0461,17.791,1
2510,24.673,24.9749,32.4328,17.9193,773.6017,30.9581,13.5626,1
2511,38.2066,35.2603,17.321,9.2121,993.2496,44.4907,18.1829,1
2512,26.8157,24.7182,31.2965,17.1697,803.6652,32.7174,13.3893,1
2513,25.0604,38.9583,25.8375,10.1439,805.2212,33.714,20.0878,0
2514,25.4947,27.9299,29.7077,16.8677,793.5252,32.2892,14.977,1
2515,38.1642,30.4502,24.79,6.5955,967.9081,42.8837,15.6208,1
2516,33.0946,22.416,22.2596,22.2299,908.1112,38.5013,12.5418,1
2517,38.7032,23.3752,32.3425,5.5791,948.45,41.4577,12.0223,1
2518,13.9873,32.4159,32.9525,20.6443,642.192,23.5828,17.4466,0
2519,33.5073,24.4017,18.775,23.316,924.7168,39.5212,13.5998,1
2520,23.2371,35.5586,17.1028,24.1015,806.9345,33.1772,19.2254,1
2521,29.2799,16.0551,34.4215,20.2436,820.7616,33.1998,9.2422,1
2522,36.68,21.4095,31.1589,10.7517,925.7278,39.8696,11.3498,1
2523,21.4039,39.5111,19.4126,19.6725,779.0662,31.8954,20.9359,0
2524,36.0466,33.914,19.3815,10.6578,959.3951,42.4126,17.5965,1
2525,36.5342,22.2377,19.9128,21.3152,958.0584,41.4244,12.3978,1
2526,33.4808,17.3975,30.7082,18.4135,885.0847,37.06,9.8036,1
2527,21.4533,36.7142,34.1526,7.6799,734.0653,29.5617,18.8179,1
2528,25.5006,35.9052,19.9975,18.5967,826.718,34.5304,19.0684,1
2529,35.2534,20.276,29.5037,14.9669,912.294,38.8924,11.036,1
2530,21.7938,35.8266,22.0526,20.3271,774.1776,31.4168,19.1329,1
2531,20.27,25.1058,34.6401,19.9841,712.0078,27.3172,13.752,1
2532,35.9655,15.5468,24.031,24.4567,935.249,39.6796,9.2408,1
2533,34.058,24.8425,24.3035,16.796,915.2363,39.2143,13.429,1
2534,24.032,39.5578,26.9126,9.4976,789.4407,32.8479,20.3488,0
2535,30.6846,33.2418,22.5031,13.5704,882.6696,37.8265,17.4351,1
2536,16.8646,39.2454,31.0046,12.8854,687.416,26.7934,20.3958,0
2537,19.3189,39.7057,24.6201,16.3553,737.4792,29.6032,20.8342,0
2538,32.2505,19.2564,34.3588,14.1343,859.6834,35.8184,10.4762,1
2539,30.0274,18.6351,29.9961,21.3414,844.6715,34.6712,10.598,1
2540,14.5493,29.2605,34.1042,22.086,644.1844,23.5016,15.9554,0
2541,39.639,20.1095,32.9134,7.3381,956.8023,41.7298,10.495,1
2542,27.9791,34.5327,25.307,12.1812,841.0845,35.5198,17.9972,1
2543,21.5532,34.5096,28.5871,15.35,750.9083,30.1743,18.1758,1
2544,29.9726,24.7614,21.6918,23.5742,871.9627,36.4661,13.7952,1
2545,39.0664,30.4389,18.7872,11.7075,997.1879,44.4085,15.9219,1
2546,31.3897,34.8553,19.2716,14.4834,901.9843,38.9922,18.2967,1
2547,35.6562,30.442,15.8278,18.0739,963.4406,42.2315,16.3054,1
2548,17.7184,39.9393,18.7872,23.5552,735.0876,29.2291,21.383,0
2549,15.3029,38.1822,29.4158,17.0992,672.1296,25.712,20.1171,0
2550,34.3817,24.8604,18.3554,22.4025,937.1348,40.295,13.7744,1
2551,35.9855,38.2173,19.0808,6.7163,961.6854,42.8816,19.5116,1
2552,39.0011,27.2451,20.008,13.7459,991.1123,43.8367,14.4473,1
2553,33.8467,38.0166,18.2921,9.8446,937.2159,41.3444,19.599,1
2554,26.8347,38.2966,28.412,6.4567,819.3462,34.6293,19.5357,1
2555,33.2604,28.4789,23.3776,14.8831,909.862,39.1377,15.1324,1
2556,24.2787,23.454,34.2641,18.0031,762.4188,30.2348,12.8072,1
2557,25.8402,29.927,25.2933,18.9394,812.0865,33.3895,16.0999,1
2558,24.3085,29.733,30.8593,15.0992,776.1451,31.4248,15.7725,1
2559,34.3417,18.4742,30.3636,16.8204,897.4181,37.881,10.2463,1
2560,23.1004,33.1392,30.4797,13.2807,763.8854,30.9345,17.3664,1
2561,26.0449,33.767,21.597,18.591,827.6543,34.4849,17.999,1
2562,35.1025,32.5584,20.3294,12.0098,944.072,41.4132,16.9998,1
2563,39.0009,21.4516,15.2371,24.3105,1002.5255,43.8671,12.1844,1
2564,28.9864,34.984,30.6205,5.4091,837.9601,35.591,17.8166,1
2565,16.5232,33.929,32.853,16.6948,674.9452,25.6904,17.9662,1
2566,21.7393,37.2185,29.4309,11.6113,752.0572,30.4955,19.306,1
2567,29.6789,19.7979,26.5788,23.9443,851.1491,35.0127,11.3356,1
2568,27.3508,34.2849,21.292,17.0722,845.1517,35.5771,18.1668,1
2569,34.2116,21.02,34.5176,10.2507,884.6023,37.4806,11.1251,1
2570,26.409,39.2737,25.272,9.0453,823.9337,34.8529,20.1796,0
2571,26.0915,35.7835,28.5615,9.5635,808.3506,33.7671,18.4656,1
2572,28.3564,28.7997,26.2639,16.58,840.0627,35.0419,15.3947,1
2573,35.3733,35.3784,18.9864,10.262,952.8961,42.1172,18.3049,1
2574,18.336,38.0829,22.402,21.1791,731.0349,28.9882,20.3122,0
2575,33.0478,24.0414,23.2829,19.6279,905.2692,38.5013,13.1984,1
2576,16.8698,29.9549,30.7444,22.4309,683.6167,25.8119,16.3233,1
2577,14.965,36.617,23.8994,24.5186,683.6721,26.0553,19.7796,1
2578,26.3846,33.7662,30.4755,9.3736,805.2645,33.5,17.4455,1
2579,23.533,34.1714,21.408,20.8876,797.0243,32.6468,18.3389,1
2580,32.5406,28.3693,17.7786,21.3115,917.6058,39.3624,15.4634,1
2581,26.8548,37.7356,19.0382,16.3714,847.4386,35.8952,19.8501,1
2582,14.8744,28.4293,32.5445,24.1518,652.511,23.8755,15.6637,0
2583,31.9821,36.759,21.0746,10.1843,904.9317,39.3994,18.9906,1
2584,30.1382,32.9426,24.877,12.0422,868.5679,37.0459,17.1938,1
2585,21.7876,33.5634,32.6163,12.0327,741.2784,29.6843,17.5037,1
2586,32.9532,20.2763,27.9313,18.8392,888.2585,37.3644,11.2685,1
2587,32.0152,38.4642,16.5233,12.9973,919.8525,40.2494,20.0119,0
2588,33.8005,36.2546,15.0377,14.9072,945.5211,41.5711,19.0217,1
2589,24.8738,32.4494,33.2512,9.4257,777.3932,31.8183,16.7902,1
2590,24.2172,34.9543,30.5259,10.3026,778.6146,31.9764,18.0953,1
2591,29.2058,21.8556,26.5836,22.355,846.2489,34.8788,12.2691,1
2592,27.4032,23.5076,26.8833,22.2058,823.6437,33.6486,13.0862,1
2593,36.3279,16.455,27.6231,19.594,929.4576,39.5521,9.4031,1
2594,12.8485,29.1357,33.3799,24.6358,625.0348,22.2966,16.046,0
2595,36.41,16.1913,30.4664,16.9323,921.8218,39.1874,9.1116,1
2596,32.4357,21.6908,23.3927,22.4807,896.1138,37.7622,12.1943,1
2597,20.8398,39.3635,34.3511,5.4456,727.1262,29.3591,20.0085,0
2598,27.0428,32.9707,26.076,13.9105,826.2922,34.5287,17.32,1
2599,37.314,23.7878,21.5811,17.3172,963.5762,41.954,12.9329,1
2600,35.1894,27.0647,32.3178,5.4281,906.447,39.1966,13.858,1
2601,38.9066,21.3414,30.9374,8.8146,954.1914,41.5854,11.1996,1
2602,31.4853,30.4963,18.0,20.0184,904.8144,38.7634,16.4493,1
2603,16.664,36.7386,27.1361,19.4613,695.261,26.9068,19.537,1
2604,21.6019,35.4969,23.7374,19.1638,766.5597,30.9988,18.8983,1
2605,34.769,36.881,16.467,11.883,953.6517,42.176,19.1535,1
2606,24.9025,26.1148,28.4947,20.488,788.8543,31.8093,14.2867,1
2607,37.9195,15.0794,33.3843,13.6168,931.3801,39.8037,8.3567,1
2608,30.2129,19.225,30.2702,20.2918,846.4636,34.8388,10.83,1
2609,29.317,28.312,30.2629,12.1081,839.8299,35.1584,14.8825,1
2610,37.4868,39.2163,18.2688,5.0281,983.3869,44.2461,19.9098,1
2611,38.4571,36.7536,17.2709,7.5183,997.2778,44.8524,18.8279,1
2612,15.435,36.668,33.6292,14.2679,660.3837,25.056,19.1901,1
2613,23.907,30.4121,24.7201,20.9608,789.8832,32.0538,16.4637,1
2614,20.0981,29.925,25.2511,24.7257,740.4356,29.0312,16.4461,1
2615,19.2253,32.1401,34.9845,13.6501,701.4321,27.2488,16.8891,1
2616,11.9973,32.9306,30.6227,24.4494,624.5631,22.4531,17.9323,0
